,ID,t,phi,f,P,mw,w10m,v,r,rf
900,1013,24,117.75,2.1e-05,950.0,80.0,5.0,7.69394962,418.8277029,0.0
901,1912,-24,128.85,1.7e-05,1002.0,0.0,1.89,0.0,860.4092559,0.0
902,1912,-21,128.2,1.7e-05,1002.0,0.0,1.25,23.45280695,790.8314027,0.0
903,1912,-18,127.35,1.75e-05,1002.0,0.0,1.42,34.84324735,691.7731132,0.0
904,1912,-15,126.5,1.81e-05,1002.0,0.0,1.53,34.79006681,595.3726247,0.0
905,1912,-12,125.35,1.87e-05,1001.0,0.0,1.89,45.19530109,471.0177925,0.0
906,1912,-9,124.2,1.93e-05,1000.0,0.0,2.09,45.10663136,356.4555876,8.88
907,1912,-6,123.05,1.97e-05,1001.0,0.0,2.9,42.55295152,252.7720037,5.1
908,1912,-3,121.9,2e-05,1002.0,0.0,3.28,42.49406926,183.4092569,0.57
909,1912,0,120.75,2.01e-05,1001.0,0.0,2.96,41.05082068,162.3589745,2.7
910,1912,3,119.6,2.02e-05,1000.0,0.0,3.02,41.04052005,222.2809637,6.39
911,1912,6,118.45,2.04e-05,999.0,17.5,3.72,41.62010926,329.5684717,2.85
912,1912,9,117.3,2.07e-05,998.0,35.0,2.85,41.57873195,445.7902196,0.0
913,1912,12,116.65,2.07e-05,997.0,37.5,3.12,23.19386703,510.2266754,0.0
914,1912,15,116.0,2.08e-05,996.0,40.0,2.94,23.18788203,575.8037795,0.0
915,1912,18,115.25,2.1e-05,995.0,40.0,4.18,27.22065119,655.7956834,0.0
916,1912,21,114.5,2.11e-05,994.0,40.0,5.12,27.20001104,735.9421282,0.0
917,1912,24,113.85,2.13e-05,994.0,40.0,4.6,23.71741132,806.1289453,0.0
918,1108,-24,124.1,1.77e-05,997.0,17.5,2.55,0.0,342.2594859,16.92
919,1108,-21,123.9,1.76e-05,996.0,35.0,3.9,7.434571197,322.2126745,17.94
920,1108,-18,123.7,1.77e-05,994.0,37.5,4.57,8.092543088,298.7156714,19.77
921,1108,-15,123.5,1.78e-05,992.0,40.0,4.47,8.089731646,275.3935682,18.48
922,1108,-12,123.3,1.8e-05,991.0,42.5,5.87,8.086901008,252.2904193,18.6
923,1108,-9,123.1,1.81e-05,990.0,45.0,6.27,8.084051188,229.4673997,24.33
924,1108,-6,122.9,1.84e-05,990.0,45.0,6.21,11.70765807,206.6102791,26.64
925,1108,-3,122.7,1.87e-05,990.0,45.0,5.14,11.70264839,187.6876383,23.13
926,1108,0,122.5,1.91e-05,990.0,45.0,5.82,14.79471197,178.0691588,27.87
927,1108,3,122.3,1.96e-05,990.0,45.0,5.36,14.78899988,179.3753656,29.91
928,1108,6,121.95,2.01e-05,990.0,45.0,4.82,20.80560353,190.9528355,28.83
929,1108,9,121.6,2.07e-05,990.0,45.0,4.55,20.78865758,220.4808096,23.79
930,1108,12,120.85,2.12e-05,990.0,45.0,5.78,31.39723966,260.712573,17.43
931,1108,15,120.1,2.17e-05,990.0,45.0,6.22,31.34266574,324.120013,17.49
932,1108,18,119.35,2.2e-05,990.0,45.0,5.62,28.08618076,379.7882353,13.23
933,1108,21,118.6,2.24e-05,990.0,45.0,3.8,28.05120654,444.3758033,0.0
934,1108,24,117.7,2.25e-05,990.0,45.0,2.93,31.97605584,512.6229877,0.0
935,1422,-24,123.1,1.61e-05,975.0,65.0,4.39,0.0,304.8477356,3.33
936,1422,-21,122.85,1.64e-05,977.5,62.5,4.77,11.68018488,269.6883448,5.61
937,1422,-18,122.6,1.66e-05,980.0,60.0,5.27,11.67453051,234.5664963,12.54
938,1422,-15,122.3,1.68e-05,982.5,57.5,5.54,12.16952342,199.3539055,18.48
939,1422,-12,122.0,1.7e-05,985.0,55.0,6.01,12.16351176,164.7755192,22.68
940,1422,-9,121.6,1.71e-05,987.5,50.0,6.77,14.89307364,129.944387,25.59
941,1422,-6,121.2,1.72e-05,990.0,45.0,7.96,14.88715437,103.0644993,46.53
942,1422,-3,121.1,1.72e-05,990.0,42.5,8.51,3.605078444,101.142187,74.43
943,1422,0,121.0,1.72e-05,990.0,40.0,8.07,3.605078444,100.3550278,64.53
944,1422,3,120.8,1.72e-05,992.0,37.5,7.74,7.210156888,102.253248,58.14
945,1422,6,120.6,1.72e-05,994.0,35.0,7.99,7.210156888,108.5176315,51.42
946,1422,9,120.15,1.72e-05,994.0,35.0,8.79,16.3313568,138.9813558,41.34
947,1422,12,119.7,1.71e-05,994.0,35.0,8.07,16.33476704,177.943262,27.03
948,1422,15,119.3,1.71e-05,992.0,37.5,6.9,14.42642715,213.4134964,17.01
949,1422,18,118.9,1.71e-05,990.0,40.0,5.61,14.42642715,251.3424533,21.18
950,1422,21,118.4,1.72e-05,990.0,40.0,4.36,18.12383076,298.7256415,14.4
951,1422,24,117.9,1.72e-05,990.0,40.0,3.18,18.12002328,348.1203387,3.15
952,1206,-24,128.9,1.92e-05,1000.0,35.0,1.71,0.0,853.6653989,0.0
953,1206,-21,128.3,1.93e-05,1000.0,35.0,1.78,21.54919182,789.9016661,0.0
954,1206,-18,127.7,1.93e-05,1000.0,35.0,1.75,21.54405978,726.360368,0.0
955,1206,-15,127.05,1.95e-05,1000.0,35.0,1.59,23.88968666,659.1503604,0.0
956,1206,-12,126.4,1.97e-05,1000.0,35.0,1.73,23.87315078,593.203959,0.0
957,1206,-9,125.75,2e-05,1000.0,35.0,2.25,24.96659184,531.7216428,0.0
958,1206,-6,125.1,2.03e-05,1000.0,35.0,2.76,24.93955336,474.4786684,0.0
959,1206,-3,124.5,2.07e-05,1000.0,35.0,3.02,24.96183136,433.0550851,0.0
960,1206,0,123.9,2.11e-05,1000.0,35.0,2.17,24.92845377,401.8693758,0.0
961,1206,3,123.65,2.18e-05,999.0,35.0,2.31,22.18759922,424.2775639,0.0
962,1206,6,123.4,2.25e-05,998.0,35.0,2.76,22.17714978,455.583349,0.0
963,1206,9,123.25,2.34e-05,996.0,37.5,2.87,28.2423752,518.514877,0.0
964,1206,12,123.1,2.43e-05,994.0,40.0,3.64,28.2386742,587.0622689,0.0
965,1206,15,122.1,2.45e-05,994.0,40.0,4.9,35.38346263,572.1552756,0.0
966,1206,18,121.1,2.46e-05,994.0,40.0,5.65,35.35108677,576.8093612,0.0
967,1206,21,120.3,2.48e-05,994.0,40.0,5.3,28.1567546,592.1001657,0.0
968,1206,24,119.5,2.49e-05,994.0,40.0,3.4,28.13923207,618.6247202,0.0
